seed,family,u_in,h0,inlet,outlet,cfl_init,n_iter,converged,r0_ratio
77,uniform,0.20763753279078173,0.001067316468393641,south,east,4.0,6,True,1.0
77,uniform,0.20763753279078173,0.001067316468393641,south,east,8.0,7,True,1.0
77,uniform,0.20763753279078173,0.001067316468393641,south,east,16.0,5,True,1.0
79,uniform,1.588387753532876,0.0003537886218633643,south,south,1.0,8,True,1.0
79,uniform,1.588387753532876,0.0003537886218633643,south,south,2.0,7,True,1.0
79,uniform,1.588387753532876,0.0003537886218633643,south,south,4.0,6,True,1.0
74,sin2d,0.758616133537,0.0009950438157859181,south,north,8.0,6,True,1.0
74,sin2d,0.758616133537,0.0009950438157859181,south,north,16.0,11,True,1.0
79,uniform,1.588387753532876,0.0003537886218633643,south,south,8.0,5,True,1.0
79,uniform,1.588387753532876,0.0003537886218633643,south,south,16.0,6,True,1.0
80,blobs,0.11159932164371592,0.0003129969110556187,north,east,1.0,6,True,1.0
80,blobs,0.11159932164371592,0.0003129969110556187,north,east,2.0,5,True,1.0
80,blobs,0.11159932164371592,0.0003129969110556187,north,east,4.0,4,True,1.0
80,blobs,0.11159932164371592,0.0003129969110556187,north,east,8.0,4,True,1.0
81,uniform,1.5366958181960892,0.0004883706744790562,east,east,1.0,16,True,1.0
81,uniform,1.5366958181960892,0.0004883706744790562,east,east,2.0,8,True,1.0
80,blobs,0.11159932164371592,0.0003129969110556187,north,east,16.0,3,True,1.0
71,blobs,0.9773865070289698,0.0010107880302551622,east,west,1.0,21,True,1.0
81,uniform,1.5366958181960892,0.0004883706744790562,east,east,16.0,6,True,1.0
83,serpentine,0.6583686795605973,0.0003324498293778444,east,west,1.0,7,True,1.0
83,serpentine,0.6583686795605973,0.0003324498293778444,east,west,2.0,6,True,1.0
83,serpentine,0.6583686795605973,0.0003324498293778444,east,west,4.0,5,True,1.0
81,uniform,1.5366958181960892,0.0004883706744790562,east,east,4.0,19,True,1.0
81,uniform,1.5366958181960892,0.0004883706744790562,east,east,8.0,6,True,1.0
83,serpentine,0.6583686795605973,0.0003324498293778444,east,west,8.0,5,True,1.0
83,serpentine,0.6583686795605973,0.0003324498293778444,east,west,16.0,4,True,1.0
71,blobs,0.9773865070289698,0.0010107880302551622,east,west,8.0,11,True,1.0
71,blobs,0.9773865070289698,0.0010107880302551622,east,west,16.0,17,True,1.0
76,uturn,0.772364906351364,0.002901646891065905,west,west,16.0,120,False,1.0
86,blobs,0.6322577528296811,0.00044923697919064414,north,north,1.0,8,True,1.0
86,blobs,0.6322577528296811,0.00044923697919064414,north,north,2.0,7,True,1.0
86,blobs,0.6322577528296811,0.00044923697919064414,north,north,4.0,6,True,1.0
86,blobs,0.6322577528296811,0.00044923697919064414,north,north,8.0,6,True,1.0
86,blobs,0.6322577528296811,0.00044923697919064414,north,north,16.0,6,True,1.0
87,uturn,0.1676050708938037,0.0018224707408232095,west,west,1.0,9,True,1.0
87,uturn,0.1676050708938037,0.0018224707408232095,west,west,2.0,8,True,1.0
87,uturn,0.1676050708938037,0.0018224707408232095,west,west,4.0,9,True,1.0
87,uturn,0.1676050708938037,0.0018224707408232095,west,west,8.0,9,True,1.0
87,uturn,0.1676050708938037,0.0018224707408232095,west,west,16.0,10,True,1.0
89,pins,0.8937334770164239,0.0017662822085178261,north,east,1.0,27,True,1.0
71,blobs,0.9773865070289698,0.0010107880302551622,east,west,2.0,105,True,1.0
71,blobs,0.9773865070289698,0.0010107880302551622,east,west,4.0,110,True,1.0
89,pins,0.8937334770164239,0.0017662822085178261,north,east,2.0,14,True,1.0
89,pins,0.8937334770164239,0.0017662822085178261,north,east,4.0,15,True,1.0
76,uturn,0.772364906351364,0.002901646891065905,west,west,4.0,117,True,1.0
76,uturn,0.772364906351364,0.002901646891065905,west,west,8.0,120,False,1.0
89,pins,0.8937334770164239,0.0017662822085178261,north,east,8.0,10,True,1.0
89,pins,0.8937334770164239,0.0017662822085178261,north,east,16.0,20,True,1.0
76,uturn,0.772364906351364,0.002901646891065905,west,west,1.0,107,True,1.0
76,uturn,0.772364906351364,0.002901646891065905,west,west,2.0,100,True,1.0
90,serpentine,0.4727361498021616,0.0014421763263912774,east,north,2.0,11,True,1.0
90,serpentine,0.4727361498021616,0.0014421763263912774,east,north,4.0,9,True,1.0
85,serpentine,0.40017866039373073,0.0008889764378228923,west,north,16.0,120,False,1.0
90,serpentine,0.4727361498021616,0.0014421763263912774,east,north,1.0,13,True,1.0
85,serpentine,0.40017866039373073,0.0008889764378228923,west,north,1.0,71,True,1.0
85,serpentine,0.40017866039373073,0.0008889764378228923,west,north,2.0,35,True,1.0
85,serpentine,0.40017866039373073,0.0008889764378228923,west,north,4.0,120,False,1.0
85,serpentine,0.40017866039373073,0.0008889764378228923,west,north,8.0,76,True,1.0
90,serpentine,0.4727361498021616,0.0014421763263912774,east,north,8.0,8,True,1.0
90,serpentine,0.4727361498021616,0.0014421763263912774,east,north,16.0,120,False,1.0
92,grf,0.28561291383485904,0.0003572507214237621,north,south,2.0,6,True,1.0
92,grf,0.28561291383485904,0.0003572507214237621,north,south,4.0,6,True,1.0
92,grf,0.28561291383485904,0.0003572507214237621,north,south,8.0,5,True,1.0
92,grf,0.28561291383485904,0.0003572507214237621,north,south,16.0,5,True,1.0
93,blobs,0.3959469599124937,0.001047850679224455,south,south,1.0,9,True,1.0
93,blobs,0.3959469599124937,0.001047850679224455,south,south,2.0,8,True,1.0
88,uturn,0.7866318221798808,0.0015146378636033862,west,west,16.0,16,True,1.0
92,grf,0.28561291383485904,0.0003572507214237621,north,south,1.0,7,True,1.0
93,blobs,0.3959469599124937,0.001047850679224455,south,south,4.0,7,True,1.0
93,blobs,0.3959469599124937,0.001047850679224455,south,south,8.0,6,True,1.0
88,uturn,0.7866318221798808,0.0015146378636033862,west,west,1.0,13,True,1.0
88,uturn,0.7866318221798808,0.0015146378636033862,west,west,2.0,13,True,1.0
93,blobs,0.3959469599124937,0.001047850679224455,south,south,16.0,7,True,1.0
95,grf,0.19689815905806618,0.0024571333203160252,north,east,1.0,11,True,1.0
95,grf,0.19689815905806618,0.0024571333203160252,north,east,2.0,10,True,1.0
95,grf,0.19689815905806618,0.0024571333203160252,north,east,4.0,8,True,1.0
95,grf,0.19689815905806618,0.0024571333203160252,north,east,8.0,7,True,1.0
95,grf,0.19689815905806618,0.0024571333203160252,north,east,16.0,7,True,1.0
94,uniform,0.869764382306522,0.0018442266755172763,west,south,1.0,18,True,1.0
94,uniform,0.869764382306522,0.0018442266755172763,west,south,2.0,15,True,1.0
88,uturn,0.7866318221798808,0.0015146378636033862,west,west,4.0,110,True,1.0
88,uturn,0.7866318221798808,0.0015146378636033862,west,west,8.0,10,True,1.0
97,sin2d,0.4740909228282815,0.0008117690685587607,north,north,2.0,9,True,1.0
97,sin2d,0.4740909228282815,0.0008117690685587607,north,north,4.0,7,True,1.0
97,sin2d,0.4740909228282815,0.0008117690685587607,north,north,8.0,7,True,1.0
97,sin2d,0.4740909228282815,0.0008117690685587607,north,north,16.0,7,True,1.0
98,quad,0.12414628227826795,0.0021303559426341886,south,east,1.0,10,True,1.0
98,quad,0.12414628227826795,0.0021303559426341886,south,east,2.0,8,True,1.0
98,quad,0.12414628227826795,0.0021303559426341886,south,east,4.0,7,True,1.0
98,quad,0.12414628227826795,0.0021303559426341886,south,east,8.0,6,True,1.0
94,uniform,0.869764382306522,0.0018442266755172763,west,south,4.0,36,True,1.0
94,uniform,0.869764382306522,0.0018442266755172763,west,south,8.0,9,True,1.0
94,uniform,0.869764382306522,0.0018442266755172763,west,south,16.0,31,True,1.0
97,sin2d,0.4740909228282815,0.0008117690685587607,north,north,1.0,9,True,1.0
98,quad,0.12414628227826795,0.0021303559426341886,south,east,16.0,5,True,1.0
96,pins,0.5168322819441287,0.0016255893972346293,north,west,1.0,19,True,1.0
100,pins,0.23758539619312377,0.001184882490264094,south,north,1.0,8,True,1.0
100,pins,0.23758539619312377,0.001184882490264094,south,north,2.0,7,True,1.0
100,pins,0.23758539619312377,0.001184882490264094,south,north,4.0,6,True,1.0
100,pins,0.23758539619312377,0.001184882490264094,south,north,8.0,6,True,1.0
96,pins,0.5168322819441287,0.0016255893972346293,north,west,2.0,11,True,1.0
96,pins,0.5168322819441287,0.0016255893972346293,north,west,4.0,12,True,1.0
100,pins,0.23758539619312377,0.001184882490264094,south,north,16.0,6,True,1.0
99,blobs,0.46346614848430356,0.0011020794046781312,north,east,1.0,10,True,1.0
99,blobs,0.46346614848430356,0.0011020794046781312,north,east,2.0,8,True,1.0
99,blobs,0.46346614848430356,0.0011020794046781312,north,east,4.0,8,True,1.0
99,blobs,0.46346614848430356,0.0011020794046781312,north,east,8.0,7,True,1.0
99,blobs,0.46346614848430356,0.0011020794046781312,north,east,16.0,6,True,1.0
101,quad,1.049676276045247,0.0006863447058180699,south,east,1.0,13,True,1.0
101,quad,1.049676276045247,0.0006863447058180699,south,east,2.0,12,True,1.0
101,quad,1.049676276045247,0.0006863447058180699,south,east,16.0,8,True,1.0
103,uturn,0.1725043757024984,0.0005028511843496023,west,west,1.0,7,True,1.0
103,uturn,0.1725043757024984,0.0005028511843496023,west,west,8.0,5,True,1.0
103,uturn,0.1725043757024984,0.0005028511843496023,west,west,16.0,5,True,1.0
103,uturn,0.1725043757024984,0.0005028511843496023,west,west,2.0,6,True,1.0
103,uturn,0.1725043757024984,0.0005028511843496023,west,west,4.0,6,True,1.0
101,quad,1.049676276045247,0.0006863447058180699,south,east,4.0,18,True,1.0
101,quad,1.049676276045247,0.0006863447058180699,south,east,8.0,8,True,1.0
96,pins,0.5168322819441287,0.0016255893972346293,north,west,8.0,68,True,1.0
96,pins,0.5168322819441287,0.0016255893972346293,north,west,16.0,13,True,1.0
105,quad,0.13361275625202268,0.0029415824798693577,north,east,2.0,13,True,1.0
105,quad,0.13361275625202268,0.0029415824798693577,north,east,4.0,11,True,1.0
105,quad,0.13361275625202268,0.0029415824798693577,north,east,8.0,7,True,1.0
105,quad,0.13361275625202268,0.0029415824798693577,north,east,16.0,6,True,1.0
106,uturn,0.14446051758013004,0.00032924668244117426,west,west,1.0,6,True,1.0
106,uturn,0.14446051758013004,0.00032924668244117426,west,west,2.0,5,True,1.0
102,grf,1.1798759768075235,0.0011562846746504397,west,north,1.0,35,True,1.0
102,grf,1.1798759768075235,0.0011562846746504397,west,north,2.0,25,True,1.0
106,uturn,0.14446051758013004,0.00032924668244117426,west,west,4.0,5,True,1.0
106,uturn,0.14446051758013004,0.00032924668244117426,west,west,8.0,4,True,1.0
106,uturn,0.14446051758013004,0.00032924668244117426,west,west,16.0,4,True,1.0
107,uniform,0.45089603241244514,0.0009011764293432023,north,east,1.0,9,True,1.0
107,uniform,0.45089603241244514,0.0009011764293432023,north,east,2.0,8,True,1.0
107,uniform,0.45089603241244514,0.0009011764293432023,north,east,4.0,8,True,1.0
107,uniform,0.45089603241244514,0.0009011764293432023,north,east,8.0,10,True,1.0
107,uniform,0.45089603241244514,0.0009011764293432023,north,east,16.0,7,True,1.0
102,grf,1.1798759768075235,0.0011562846746504397,west,north,16.0,22,True,1.0
105,quad,0.13361275625202268,0.0029415824798693577,north,east,1.0,14,True,1.0
108,uniform,0.14236350317555072,0.0012864603637110425,south,south,1.0,8,True,1.0
108,uniform,0.14236350317555072,0.0012864603637110425,south,south,2.0,7,True,1.0
108,uniform,0.14236350317555072,0.0012864603637110425,south,south,4.0,6,True,1.0
108,uniform,0.14236350317555072,0.0012864603637110425,south,south,8.0,5,True,1.0
108,uniform,0.14236350317555072,0.0012864603637110425,south,south,16.0,5,True,1.0
109,uturn,0.9459571702188493,0.002082236716924032,west,west,1.0,12,True,1.0
111,grf,0.4552759925985954,0.00044302124749561194,west,north,1.0,11,True,1.0
111,grf,0.4552759925985954,0.00044302124749561194,west,north,2.0,10,True,1.0
111,grf,0.4552759925985954,0.00044302124749561194,west,north,4.0,8,True,1.0
111,grf,0.4552759925985954,0.00044302124749561194,west,north,8.0,6,True,1.0
111,grf,0.4552759925985954,0.00044302124749561194,west,north,16.0,7,True,1.0
113,quad,0.15429103425927268,0.0004246099868788033,west,south,1.0,7,True,1.0
113,quad,0.15429103425927268,0.0004246099868788033,west,south,2.0,6,True,1.0
113,quad,0.15429103425927268,0.0004246099868788033,west,south,4.0,5,True,1.0
102,grf,1.1798759768075235,0.0011562846746504397,west,north,4.0,120,False,1.0
102,grf,1.1798759768075235,0.0011562846746504397,west,north,8.0,119,True,1.0
113,quad,0.15429103425927268,0.0004246099868788033,west,south,8.0,5,True,1.0
113,quad,0.15429103425927268,0.0004246099868788033,west,south,16.0,4,True,1.0
114,sin2d,0.36630755612974836,0.0004161792007704512,north,east,1.0,8,True,1.0
114,sin2d,0.36630755612974836,0.0004161792007704512,north,east,2.0,7,True,1.0
109,uturn,0.9459571702188493,0.002082236716924032,west,west,2.0,11,True,1.0
109,uturn,0.9459571702188493,0.002082236716924032,west,west,4.0,120,False,1.0
114,sin2d,0.36630755612974836,0.0004161792007704512,north,east,4.0,6,True,1.0
114,sin2d,0.36630755612974836,0.0004161792007704512,north,east,8.0,5,True,1.0
114,sin2d,0.36630755612974836,0.0004161792007704512,north,east,16.0,5,True,1.0
112,sin2d,1.0942034550925395,0.0020954380592885223,west,east,1.0,23,True,1.0
109,uturn,0.9459571702188493,0.002082236716924032,west,west,8.0,16,True,1.0
109,uturn,0.9459571702188493,0.002082236716924032,west,west,16.0,19,True,1.0
115,serpentine,0.5104818094398842,0.001204565238766664,north,west,1.0,11,True,1.0
115,serpentine,0.5104818094398842,0.001204565238766664,north,west,2.0,9,True,1.0
115,serpentine,0.5104818094398842,0.001204565238766664,north,west,4.0,8,True,1.0
115,serpentine,0.5104818094398842,0.001204565238766664,north,west,8.0,7,True,1.0
117,sin2d,0.6108037049419869,0.0004315213029422199,south,west,2.0,7,True,1.0
117,sin2d,0.6108037049419869,0.0004315213029422199,south,west,4.0,6,True,1.0
115,serpentine,0.5104818094398842,0.001204565238766664,north,west,16.0,7,True,1.0
117,sin2d,0.6108037049419869,0.0004315213029422199,south,west,1.0,8,True,1.0
117,sin2d,0.6108037049419869,0.0004315213029422199,south,west,8.0,5,True,1.0
117,sin2d,0.6108037049419869,0.0004315213029422199,south,west,16.0,5,True,1.0
118,grf,0.22967111423496528,0.0025982633747204478,south,west,4.0,8,True,1.0
118,grf,0.22967111423496528,0.0025982633747204478,south,west,8.0,7,True,1.0
112,sin2d,1.0942034550925395,0.0020954380592885223,west,east,8.0,29,True,1.0
112,sin2d,1.0942034550925395,0.0020954380592885223,west,east,16.0,19,True,1.0
118,grf,0.22967111423496528,0.0025982633747204478,south,west,1.0,10,True,1.0
118,grf,0.22967111423496528,0.0025982633747204478,south,west,2.0,9,True,1.0
120,quad,0.21216008197636108,0.00034213004708525644,south,east,2.0,6,True,1.0
120,quad,0.21216008197636108,0.00034213004708525644,south,east,4.0,6,True,1.0
118,grf,0.22967111423496528,0.0025982633747204478,south,west,16.0,6,True,1.0
120,quad,0.21216008197636108,0.00034213004708525644,south,east,1.0,7,True,1.0
120,quad,0.21216008197636108,0.00034213004708525644,south,east,8.0,5,True,1.0
120,quad,0.21216008197636108,0.00034213004708525644,south,east,16.0,4,True,1.0
121,quad,1.181373769978234,0.0005956946895758351,north,south,4.0,8,True,1.0
121,quad,1.181373769978234,0.0005956946895758351,north,south,8.0,8,True,1.0
121,quad,1.181373769978234,0.0005956946895758351,north,south,16.0,8,True,1.0
122,pins,0.3099193548956828,0.00044951610483059924,south,west,1.0,7,True,1.0
121,quad,1.181373769978234,0.0005956946895758351,north,south,1.0,10,True,1.0
121,quad,1.181373769978234,0.0005956946895758351,north,south,2.0,9,True,1.0
122,pins,0.3099193548956828,0.00044951610483059924,south,west,2.0,6,True,1.0
122,pins,0.3099193548956828,0.00044951610483059924,south,west,4.0,5,True,1.0
122,pins,0.3099193548956828,0.00044951610483059924,south,west,8.0,5,True,1.0
122,pins,0.3099193548956828,0.00044951610483059924,south,west,16.0,5,True,1.0
123,uniform,0.19350616426890194,0.0003395801325557872,north,east,4.0,4,True,1.0
123,uniform,0.19350616426890194,0.0003395801325557872,north,east,8.0,4,True,1.0
123,uniform,0.19350616426890194,0.0003395801325557872,north,east,1.0,6,True,1.0
123,uniform,0.19350616426890194,0.0003395801325557872,north,east,2.0,5,True,1.0
112,sin2d,1.0942034550925395,0.0020954380592885223,west,east,2.0,120,False,1.0
112,sin2d,1.0942034550925395,0.0020954380592885223,west,east,4.0,37,True,1.0
125,grf,0.3218193651821276,0.0009349130666726252,south,west,1.0,9,True,1.0
125,grf,0.3218193651821276,0.0009349130666726252,south,west,2.0,8,True,1.0
125,grf,0.3218193651821276,0.0009349130666726252,south,west,4.0,7,True,1.0
125,grf,0.3218193651821276,0.0009349130666726252,south,west,8.0,7,True,1.0
123,uniform,0.19350616426890194,0.0003395801325557872,north,east,16.0,3,True,1.0
116,sin2d,1.7592092367043088,0.002259661412433729,west,north,1.0,62,True,1.0
125,grf,0.3218193651821276,0.0009349130666726252,south,west,16.0,7,True,1.0
126,quad,0.12190858613550495,0.0026234896919503075,west,west,1.0,10,True,1.0
126,quad,0.12190858613550495,0.0026234896919503075,west,west,8.0,6,True,1.0
126,quad,0.12190858613550495,0.0026234896919503075,west,west,16.0,6,True,1.0
126,quad,0.12190858613550495,0.0026234896919503075,west,west,2.0,9,True,1.0
126,quad,0.12190858613550495,0.0026234896919503075,west,west,4.0,7,True,1.0
127,uturn,0.24515487580825454,0.0004861318153471785,west,west,1.0,7,True,1.0
127,uturn,0.24515487580825454,0.0004861318153471785,west,west,2.0,6,True,1.0
127,uturn,0.24515487580825454,0.0004861318153471785,west,west,4.0,6,True,1.0
127,uturn,0.24515487580825454,0.0004861318153471785,west,west,8.0,6,True,1.0
127,uturn,0.24515487580825454,0.0004861318153471785,west,west,16.0,6,True,1.0
128,serpentine,0.3665081057961147,0.0008896875354557518,north,east,1.0,9,True,1.0
128,serpentine,0.3665081057961147,0.0008896875354557518,north,east,2.0,8,True,1.0
128,serpentine,0.3665081057961147,0.0008896875354557518,north,east,4.0,6,True,1.0
128,serpentine,0.3665081057961147,0.0008896875354557518,north,east,8.0,6,True,1.0
128,serpentine,0.3665081057961147,0.0008896875354557518,north,east,16.0,7,True,1.0
116,sin2d,1.7592092367043088,0.002259661412433729,west,north,2.0,46,True,1.0
116,sin2d,1.7592092367043088,0.002259661412433729,west,north,4.0,120,False,1.0
124,blobs,1.823370938871602,0.0018322326261015042,south,south,4.0,71,True,1.0
124,blobs,1.823370938871602,0.0018322326261015042,south,south,8.0,20,True,1.0
130,serpentine,0.2500570390895169,0.00035905013368290033,east,south,2.0,6,True,1.0
130,serpentine,0.2500570390895169,0.00035905013368290033,east,south,4.0,5,True,1.0
116,sin2d,1.7592092367043088,0.002259661412433729,west,north,8.0,120,False,1.0
116,sin2d,1.7592092367043088,0.002259661412433729,west,north,16.0,113,True,1.0
124,blobs,1.823370938871602,0.0018322326261015042,south,south,16.0,87,True,1.0
130,serpentine,0.2500570390895169,0.00035905013368290033,east,south,1.0,7,True,1.0
